Drug_A,Drug_B,Cell_Line,Score,Label
56841621,36314,UWB1289,-3.659518507,0
56841621,36462,A2058,-0.742463241,0
56841621,36462,A427,-5.556151473,0
56841621,36462,CAOV3,99.79199539,1
56841621,36462,EFM192B,-2.289429854,0
56841621,36462,ES2,-2.708287166,0
56841621,36462,MSTO,-24.803394,0
56841621,36462,NCIH2122,-1.618527955,0
56841621,36462,NCIH23,-134.2947319,0
56841621,36462,NCIH460,-8.13016173,0
56841621,36462,NCIH520,-0.729358768,0
56841621,36462,PA1,-2.162744498,0
56841621,36462,UWB1289,-10.32994309,0
56841621,36462,ZR751,-1.629917375,0
56841621,60700,ES2,30.6828376,1
56841621,60700,LNCAP,-122.98712,0
56841621,60700,NCIH23,49.94887065,1
56841621,60700,OCUBM,-7.15353347,0
56841621,60700,OVCAR3,-0.815076575,0
56841621,60700,SKMES1,50.44560899,1
56841621,60700,SKOV3,50.65086449,1
56841621,60700,VCAP,33.14463431,1
56841621,60750,A375,-16.01027551,0
56841621,60750,A427,-1.961067268,0
56841621,60750,CAOV3,-0.052355073,0
56841621,60750,HCT116,-9.525287949,0
56841621,60750,MSTO,-12.82298693,0
56841621,60750,NCIH2122,-0.895063513,0
56841621,60750,NCIH23,-5.804342875,0
56841621,60750,OCUBM,-5.006834445,0
56841621,60750,OVCAR3,-8.883229752,0
56841621,60750,RKO,-13.20007836,0
56841621,60750,RPMI7951,-2.784551871,0
56841621,60750,SKMES1,-18.41925686,0
56841621,104842,A427,-3.76565118,0
56841621,104842,LNCAP,-1.573004821,0
56841621,104842,LOVO,-4.459780718,0
56841621,104842,NCIH520,-0.605565074,0
56841621,104842,OV90,-8.796350762,0
56841621,104842,PA1,31.35526371,1
56841621,104842,UWB1289,-8.807169197,0
56841621,126941,A2058,-11.78689083,0
56841621,126941,A2780,-7.93443879,0
56841621,126941,A427,-9.91845698,0
56841621,126941,DLD1,-1.43453354,0
56841621,126941,EFM192B,-2.184990655,0
56841621,126941,HCT116,-26.02290232,0
56841621,126941,HT144,-5.913918535,0
56841621,126941,HT29,-10.62429454,0
56841621,126941,KPL1,-10.63755703,0
56841621,126941,LNCAP,-17.42900874,0
56841621,126941,LOVO,-1.57809904,0
56841621,126941,MSTO,-10.76062272,0
56841621,126941,NCIH1650,-2.191361727,0
56841621,126941,NCIH23,-9.668439387,0
56841621,126941,NCIH460,-19.69008055,0
56841621,126941,NCIH520,-12.52320453,0
56841621,126941,OVCAR3,-23.98263167,0
56841621,126941,PA1,-24.27551074,0
56841621,126941,RKO,-24.15564438,0
56841621,126941,SKMEL30,-27.71425075,0
56841621,126941,SW837,-1.279434578,0
56841621,126941,VCAP,-2.095320291,0
56841621,126941,ZR751,-17.22399904,0
56841621,176870,ES2,-6.441437273,0
56841621,176870,LNCAP,-18.98522102,0
56841621,176870,MSTO,-26.99508519,0
56841621,176870,NCIH2122,30.42269649,1
56841621,176870,NCIH460,-0.594381403,0
56841621,176870,OV90,-2.899167745,0
56841621,176870,OVCAR3,40.79164805,1
56841621,176870,RKO,-3.433890547,0
56841621,176870,SW620,-2.562363642,0
56841621,208908,HT29,40.6697499,1
56841621,208908,LNCAP,-19.82882102,0
56841621,208908,LOVO,56.24164431,1
56841621,208908,NCIH2122,30.62610142,1
56841621,208908,NCIH23,-2.776892507,0
56841621,208908,OVCAR3,45.88696303,1
56841621,208908,PA1,34.63374586,1
56841621,208908,RPMI7951,32.88576015,1
56841621,208908,SKMEL30,41.94832492,1
56841621,208908,SKOV3,31.23952019,1
56841621,208908,SW837,43.25761808,1
56841621,216239,MSTO,-8.371746884,0
56841621,216239,ZR751,-2.696004205,0
56841621,216453,EFM192B,-1.206078007,0
56841621,216453,ES2,-1.674350433,0
56841621,216453,HCT116,-3.175676555,0
56841621,216453,NCIH1650,-0.707891647,0
56841621,216453,NCIH2122,-4.266335626,0
56841621,216453,NCIH460,-1.85473968,0
56841621,216453,RKO,-0.476379342,0
56841621,216453,ZR751,-11.57008372,0
56841621,387447,A2780,-16.88497689,0
56841621,387447,A427,-5.642082959,0
56841621,387447,EFM192B,-5.772176441,0
56841621,387447,HCT116,-1.995879415,0
56841621,387447,HT144,-0.978051566,0
56841621,387447,HT29,-13.09403784,0
56841621,387447,LNCAP,-2.769010712,0
56841621,387447,MDAMB436,-1.243087805,0
56841621,387447,MSTO,70.07591401,1
56841621,387447,NCIH1650,-7.265617163,0
56841621,387447,NCIH520,-20.52460047,0
56841621,387447,OCUBM,-3.974133518,0
56841621,387447,OV90,-7.312258127,0
56841621,387447,RKO,-8.047526524,0
56841621,387447,SKMEL30,-7.286690441,0
56841621,387447,SKMES1,-11.17998097,0
56841621,387447,SKOV3,-2.862308652,0
56841621,387447,UACC62,-3.714046448,0
56841621,387447,UWB1289,-27.67612246,0
56841621,387447,UWB1289BRCA1,-2.10042069,0
56841621,387447,ZR751,-22.61482513,0
56841621,426756,A375,-5.678433072,0
56841621,426756,DLD1,-7.676303427,0
56841621,426756,EFM192B,-15.27384368,0
56841621,426756,ES2,-8.643369968,0
56841621,426756,LNCAP,-9.651886387,0
56841621,426756,LOVO,-11.09833158,0
56841621,426756,MSTO,-18.45202428,0
56841621,426756,NCIH1650,-0.864687308,0
56841621,426756,NCIH2122,-4.212481911,0
56841621,426756,NCIH23,-4.11060028,0
56841621,426756,NCIH460,-14.24193962,0
56841621,426756,NCIH520,-5.127499155,0
56841621,426756,OCUBM,-4.585828528,0
56841621,426756,OV90,-6.397714962,0
56841621,426756,OVCAR3,-2.891704555,0
56841621,426756,RPMI7951,-5.420695401,0
56841621,426756,SKMES1,-3.222362305,0
56841621,426756,T47D,-36.19054664,0
56841621,426756,UACC62,-1.968944495,0
56841621,426756,UWB1289,-22.91203294,0
56841621,426756,UWB1289BRCA1,-9.706868946,0
56841621,426756,ZR751,-10.0253929,0
56841621,3062316,A2058,32.18828097,1
56841621,3062316,A2780,60.44362188,1
56841621,3062316,A427,47.88024928,1
56841621,3062316,EFM192B,36.85213245,1
56841621,3062316,ES2,-8.823827558,0
56841621,3062316,HCT116,-12.28766755,0
56841621,3062316,HT144,-41.84289743,0
56841621,3062316,HT29,37.46797033,1
56841621,3062316,KPL1,44.34441779,1
56841621,3062316,LOVO,44.17722855,1
56841621,3062316,MSTO,46.45779052,1
56841621,3062316,NCIH1650,39.38152611,1
56841621,3062316,NCIH2122,-25.42579406,0
56841621,3062316,NCIH520,58.17696562,1
56841621,3062316,OVCAR3,79.50156003,1
56841621,3062316,PA1,37.22303223,1
56841621,3062316,SKMEL30,-16.4038587,0
56841621,3062316,SKMES1,39.02816923,1
56841621,3062316,SW837,31.77808016,1
56841621,3062316,ZR751,-8.118411527,0
56841621,5288382,A2780,-12.66660278,0
56841621,5288382,CAOV3,-1.859794213,0
56841621,5288382,COLO320DM,-0.280700901,0
56841621,5288382,ES2,-19.89304695,0
56841621,5288382,HCT116,-8.245298449,0
56841621,5288382,HT29,-5.743229687,0
56841621,5288382,LNCAP,-3.906394502,0
56841621,5288382,LOVO,-2.922885508,0
56841621,5288382,MSTO,-5.294988925,0
56841621,5288382,NCIH1650,-0.567303577,0
56841621,5288382,NCIH2122,-3.710962057,0
56841621,5288382,NCIH23,-2.667509381,0
56841621,5288382,NCIH460,-8.383612325,0
56841621,5288382,NCIH520,-1.964927817,0
56841621,5288382,OCUBM,-8.825599982,0
56841621,5288382,OV90,-16.93916453,0
56841621,5288382,RKO,-26.91209811,0
56841621,5288382,RPMI7951,-13.58782852,0
56841621,5288382,SKMEL30,-14.61374633,0
56841621,5288382,SKOV3,-1.575495254,0
56841621,5288382,SW620,-15.40972882,0
56841621,5288382,SW837,-7.703849118,0
56841621,5288382,UACC62,-2.425176171,0
56841621,5288382,UWB1289,-37.0252866,0
56841621,5288382,UWB1289BRCA1,-25.35128631,0
56841621,5288382,ZR751,-15.71910754,0
56841621,5311497,A2780,-9.904476842,0
56841621,5311497,A375,35.52639689,1
56841621,5311497,A427,-10.03551187,0
56841621,5311497,CAOV3,-24.19881491,0
56841621,5311497,EFM192B,-17.35601816,0
56841621,5311497,HCT116,-13.91778017,0
56841621,5311497,HT29,-17.43154058,0
56841621,5311497,LNCAP,-1.33244645,0
56841621,5311497,MDAMB436,-0.235570831,0
56841621,5311497,MSTO,-6.832336909,0
56841621,5311497,NCIH2122,-22.65555036,0
56841621,5311497,OCUBM,-18.25545101,0
56841621,5311497,OV90,36.76331763,1
56841621,5311497,OVCAR3,-16.80002371,0
56841621,5311497,PA1,-9.525050801,0
56841621,5311497,RKO,-20.27390524,0
56841621,5311497,UWB1289,-8.448483729,0
56841621,5311497,UWB1289BRCA1,-8.362409428,0
56841621,5311497,VCAP,-11.29668194,0
56841621,5311497,ZR751,-15.26867252,0
56841621,5329102,ES2,-1.814823471,0
56841621,5329102,LNCAP,-10.25000138,0
56841621,5329102,NCIH460,-1.600910114,0
56841621,5329102,RKO,-2.623662474,0
56841621,5329102,SW837,-4.9816586,0
56841621,5329102,ZR751,-1.882474017,0
56841621,9826528,HCT116,-7.229214854,0
56841621,9826528,LNCAP,39.26101661,1
56841621,9826528,NCIH1650,-1.426432036,0
56841621,9826528,NCIH520,-1.15865418,0
56841621,9826528,OVCAR3,51.62670242,1
56841621,9826528,SKMEL30,-1.20790213,0
56841621,9826528,SW620,-5.540681379,0
56841621,9826528,ZR751,-1.74185497,0
56841621,9887053,A2780,-28.10423315,0
56841621,9887053,A375,-18.00420656,0
56841621,9887053,A427,-7.145218149,0
56841621,9887053,CAOV3,-24.54155202,0
56841621,9887053,DLD1,-11.80412128,0
56841621,9887053,EFM192B,-37.00959264,0
56841621,9887053,ES2,-25.81373858,0
56841621,9887053,HCT116,-15.95390796,0
56841621,9887053,HT144,-11.76477,0
56841621,9887053,HT29,-8.166496518,0
56841621,9887053,KPL1,-4.654067103,0
56841621,9887053,LNCAP,-15.54454972,0
56841621,9887053,LOVO,-24.23858389,0
56841621,9887053,MDAMB436,-27.05307902,0
56841621,9887053,MSTO,-17.04417767,0
56841621,9887053,NCIH1650,-14.85967662,0
56841621,9887053,NCIH2122,-16.54405671,0
56841621,9887053,NCIH23,-22.3910292,0
56841621,9887053,NCIH460,-49.67393913,0
56841621,9887053,NCIH520,-11.53572802,0
56841621,9887053,OCUBM,-7.815662756,0
56841621,9887053,OV90,-22.82255861,0
56841621,9887053,PA1,-32.73991917,0
56841621,9887053,RKO,-22.92432053,0
56841621,9887053,RPMI7951,-24.61408423,0
56841621,9887053,SKMEL30,-9.803836661,0
56841621,9887053,SKMES1,-7.269713383,0
56841621,9887053,SKOV3,-3.397576252,0
56841621,9887053,SW620,-16.46513547,0
56841621,9887053,SW837,-14.41130645,0
56841621,9887053,T47D,-36.18713523,0
56841621,9887053,UACC62,-22.29959493,0
56841621,9887053,UWB1289,-24.17888033,0
56841621,9887053,UWB1289BRCA1,-16.61545154,0
56841621,9887053,VCAP,-3.942389132,0
56841621,9887053,ZR751,-22.2414061,0
56841621,11520894,CAOV3,31.06830746,1
56841621,11520894,NCIH1650,33.2488083,1
56841621,11520894,NCIH460,-1.62414823,0
56841621,11520894,OVCAR3,52.83598927,1
56841621,11520894,PA1,32.34647923,1
56841621,11520894,SKOV3,40.08550533,1
56841621,11520894,T47D,38.439834,1
56841621,11960529,ES2,-11.81453934,0
56841621,11960529,HCT116,-3.857051871,0
56841621,11960529,HT144,-6.530799873,0
56841621,11960529,MDAMB436,-2.421651514,0
56841621,11960529,NCIH1650,-4.758914015,0
56841621,11960529,NCIH2122,-4.144220815,0
56841621,11960529,NCIH460,-2.870641791,0
56841621,11960529,SW837,-5.188426047,0
56841621,11960529,UWB1289,-1.466402241,0
56841621,11960529,ZR751,-18.40894358,0
56841621,11977753,A375,34.29024013,1
56841621,11977753,A427,32.23472051,1
56841621,11977753,CAOV3,47.31021095,1
56841621,11977753,LNCAP,78.42964487,1
56841621,11977753,OVCAR3,41.78390227,1
56841621,11977753,PA1,41.44326272,1
56841621,11977753,RPMI7951,32.7321409,1
56841621,11977753,T47D,103.2081093,1
56841621,11977753,VCAP,41.99838718,1
56841621,16224745,CAOV3,37.9456134,1
56841621,16224745,LNCAP,-1.28644515,0
56841621,16224745,MSTO,-11.67641589,0
56841621,16224745,NCIH2122,-13.27483884,0
56841621,16224745,NCIH460,-2.101358255,0
56841621,16224745,RKO,-3.848464078,0
56841621,16224745,SKMEL30,38.49761653,1
56841621,16224745,SW837,-17.80938865,0
56841621,16224745,UWB1289,-3.870762719,0
56841621,16224745,ZR751,-9.830431315,0
56841621,24748204,A2058,-4.042863815,0
56841621,24748204,EFM192B,-15.89077651,0
56841621,24748204,ES2,-9.365013864,0
56841621,24748204,HT144,-6.399787334,0
56841621,24748204,LNCAP,-33.88822665,0
56841621,24748204,LOVO,-0.916445312,0
56841621,24748204,MDAMB436,-3.563747659,0
56841621,24748204,MSTO,-8.815017627,0
56841621,24748204,NCIH2122,-22.05619751,0
56841621,24748204,NCIH460,-15.95630222,0
56841621,24748204,NCIH520,-1.937932973,0
56841621,24748204,OCUBM,-0.714019664,0
56841621,24748204,SW620,-1.481746644,0
56841621,24748204,T47D,-3.236148805,0
56841621,24748204,UWB1289,-11.51762899,0
56841621,24748204,ZR751,-10.25615397,0
56841621,24856436,A427,-0.590486604,0
56841621,24856436,EFM192B,-11.40533553,0
56841621,24856436,ES2,-2.661808407,0
56841621,24856436,HT29,-1.68495511,0
56841621,24856436,KPL1,-3.877839021,0
56841621,24856436,LNCAP,-13.44130693,0
56841621,24856436,MSTO,-14.39393188,0
56841621,24856436,NCIH2122,-0.21761657,0
56841621,24856436,NCIH460,-0.3082064,0
56841621,24856436,OCUBM,-1.211018163,0
56841621,24856436,OV90,-4.637070047,0
56841621,24856436,RKO,-3.328040312,0
56841621,24856436,SW620,-1.578169098,0
56841621,24856436,UWB1289,67.96326531,1
56841621,24856436,VCAP,-3.714111355,0
56841621,24856436,ZR751,-3.429415478,0
56841621,24958200,ES2,-9.642229233,0
56841621,24958200,HCT116,-2.437852972,0
56841621,24958200,LNCAP,-6.246231846,0
56841621,24958200,MSTO,-6.378261661,0
56841621,24958200,NCIH460,-0.400266727,0
56841621,24958200,OCUBM,42.54056516,1
56841621,24958200,OV90,-5.721829717,0
56841621,24958200,OVCAR3,35.22367905,1
56841621,24958200,PA1,36.67663104,1
56841621,24958200,T47D,33.61059192,1
56841621,24958200,UWB1289,-2.815561207,0
56841621,24958200,UWB1289BRCA1,-15.60972641,0
56841621,24964624,A2780,31.07556128,1
56841621,24964624,CAOV3,67.16029107,1
56841621,24964624,EFM192B,-3.142078871,0
56841621,24964624,ES2,-0.290616217,0
56841621,24964624,HT29,31.77448288,1
56841621,24964624,NCIH1650,41.67576786,1
56841621,24964624,NCIH460,-1.917655377,0
56841621,24964624,OVCAR3,33.86543274,1
56841621,24964624,PA1,32.72115737,1
56841621,24964624,SKOV3,35.88559234,1
56841621,24964624,T47D,33.36781248,1
56841621,46926350,A2058,-6.532206677,0
56841621,46926350,A2780,-4.596459751,0
56841621,46926350,A427,-8.228689517,0
56841621,46926350,CAOV3,-4.039396949,0
56841621,46926350,EFM192B,-12.6009958,0
56841621,46926350,HCT116,-14.82703116,0
56841621,46926350,HT144,-3.505548798,0
56841621,46926350,HT29,-6.266163805,0
56841621,46926350,KPL1,-10.91130246,0
56841621,46926350,LNCAP,-5.557848343,0
56841621,46926350,LOVO,-7.185271386,0
56841621,46926350,MDAMB436,-3.520558408,0
56841621,46926350,MSTO,-13.13813959,0
56841621,46926350,NCIH2122,-9.329988379,0
56841621,46926350,NCIH460,-10.03595636,0
56841621,46926350,NCIH520,-4.483571009,0
56841621,46926350,OCUBM,-12.06527706,0
56841621,46926350,OV90,-8.48677191,0
56841621,46926350,PA1,-2.067040977,0
56841621,46926350,RKO,-12.23043416,0
56841621,46926350,SKMEL30,-6.328372538,0
56841621,46926350,SW620,-5.497578374,0
56841621,46926350,SW837,-12.4398598,0
56841621,46926350,T47D,-28.64086619,0
56841621,46926350,UACC62,-0.046774119,0
56841621,46926350,UWB1289,-16.6789468,0
56841621,46926350,ZR751,-21.16692096,0
59691338,2907,ES2,-2.333077561,0
59691338,2907,HT144,-0.17810138,0
59691338,2907,LNCAP,-20.49412615,0
59691338,2907,LOVO,-7.130174418,0
59691338,2907,MDAMB436,-4.788691584,0
59691338,2907,NCIH1650,-4.083397188,0
59691338,2907,NCIH2122,-2.784524392,0
59691338,2907,NCIH23,-1.195498474,0
59691338,2907,NCIH460,-1.315735945,0
59691338,2907,OVCAR3,-4.879753192,0
59691338,2907,RPMI7951,-0.904349036,0
59691338,2907,SW837,-10.23827028,0
59691338,2907,UWB1289,-21.02239478,0
59691338,2907,UWB1289BRCA1,-8.148210888,0
59691338,2907,ZR751,-23.79049404,0
59691338,3385,EFM192B,-7.718890468,0
59691338,3385,HT144,-7.527043135,0
59691338,3385,KPL1,-5.648161914,0
59691338,3385,LOVO,-16.46662416,0
59691338,3385,MSTO,-80.26122358,0
59691338,3385,NCIH1650,-1.112977951,0
59691338,3385,NCIH23,-9.29143896,0
59691338,3385,NCIH460,-0.891262209,0
59691338,3385,NCIH520,-4.043481965,0
59691338,3385,OV90,-8.997266918,0
59691338,3385,OVCAR3,-5.692790831,0
59691338,3385,RPMI7951,-1.771860172,0
59691338,3385,SKMES1,-7.634056037,0
59691338,3385,SKOV3,-5.473316984,0
59691338,3385,SW620,-2.471803122,0
59691338,3385,SW837,-9.588295701,0
59691338,3385,UWB1289,-0.418224139,0
59691338,3385,ZR751,-1.786734332,0
59691338,4091,A375,-8.605667144,0
59691338,4091,A427,-10.79575491,0
59691338,4091,CAOV3,-24.92982538,0
59691338,4091,DLD1,-1.624451635,0
59691338,4091,EFM192B,-18.21712256,0
59691338,4091,ES2,-7.638984234,0
59691338,4091,HCT116,-6.390749183,0
59691338,4091,HT144,-21.52873817,0
59691338,4091,HT29,-1.677786892,0
59691338,4091,KPL1,-3.611421137,0
59691338,4091,LNCAP,-2.801808653,0
59691338,4091,LOVO,-19.04047143,0
59691338,4091,MDAMB436,-4.600857262,0
59691338,4091,NCIH1650,-1.049489886,0
59691338,4091,NCIH2122,-7.223287592,0
59691338,4091,NCIH23,-10.31186256,0
59691338,4091,NCIH460,-19.44614151,0
59691338,4091,NCIH520,-5.713922073,0
59691338,4091,OCUBM,-2.195960983,0
59691338,4091,OV90,-4.701716846,0
59691338,4091,OVCAR3,-26.28728008,0
59691338,4091,PA1,-1.669427151,0
59691338,4091,RPMI7951,-23.78638601,0
59691338,4091,SKMEL30,-10.31542204,0
59691338,4091,SKMES1,-2.545853445,0
59691338,4091,SW837,-14.29219213,0
59691338,4091,T47D,32.36395088,1
59691338,4091,UACC62,-28.57114731,0
59691338,4091,UWB1289,-4.224060646,0
59691338,4091,UWB1289BRCA1,-17.33872807,0
59691338,4091,ZR751,-40.9699228,0
59691338,5311,A2058,-3.004405981,0
59691338,5311,A375,-0.726728037,0
59691338,5311,A427,-16.52897251,0
59691338,5311,CAOV3,31.67795731,1
59691338,5311,COLO320DM,-87.10151706,0
59691338,5311,EFM192B,34.2437533,1
59691338,5311,ES2,-6.751959017,0
59691338,5311,LNCAP,-49.74103375,0
59691338,5311,MSTO,-92.62813758,0
59691338,5311,NCIH23,-5.485544842,0
59691338,5311,OCUBM,-12.25059565,0
59691338,5311,OV90,-5.715239319,0
59691338,5311,OVCAR3,36.56315737,1
59691338,5311,VCAP,38.09223417,1
59691338,5311,ZR751,-27.19938225,0
59691338,5394,A2780,-9.20450495,0
59691338,5394,A375,-8.790643119,0
59691338,5394,A427,-4.372360538,0
59691338,5394,CAOV3,-76.24592241,0
59691338,5394,DLD1,-11.7547722,0
59691338,5394,EFM192B,-29.40136524,0
59691338,5394,ES2,-5.450481229,0
59691338,5394,HCT116,-13.0870727,0
59691338,5394,HT144,-38.14640254,0
59691338,5394,HT29,-1.863726811,0
59691338,5394,KPL1,-12.13544383,0
59691338,5394,LOVO,-25.83721348,0
59691338,5394,MSTO,-52.30395806,0
59691338,5394,NCIH1650,-31.78925685,0
59691338,5394,NCIH2122,-9.382785833,0
59691338,5394,NCIH23,-15.42192659,0
59691338,5394,NCIH460,-11.95171647,0
59691338,5394,NCIH520,-5.413539765,0
59691338,5394,OCUBM,-30.05125596,0
59691338,5394,OV90,-11.80664104,0
59691338,5394,OVCAR3,-39.92452914,0
59691338,5394,PA1,-4.830420727,0
59691338,5394,RPMI7951,-2.616085102,0
59691338,5394,SKMES1,-7.940254375,0
59691338,5394,SKOV3,-18.15850524,0
59691338,5394,SW837,-28.68353523,0
59691338,5394,T47D,-106.2566397,0
59691338,5394,UACC62,-3.683832583,0
59691338,5394,UWB1289,-17.724308,0
59691338,5394,ZR751,-102.1366254,0
59691338,5743,A2058,-17.56799826,0
59691338,5743,A2780,-0.167535285,0
59691338,5743,EFM192B,-22.67480653,0
59691338,5743,ES2,-23.33116342,0
59691338,5743,HCT116,-4.008741659,0
59691338,5743,HT144,-19.25473646,0
59691338,5743,KPL1,30.02765884,1
59691338,5743,MDAMB436,-6.077017006,0
59691338,5743,MSTO,-10.86263142,0
59691338,5743,NCIH460,-8.059242007,0
59691338,5743,OCUBM,42.54038777,1
59691338,5743,OV90,-7.03144289,0
59691338,5743,RPMI7951,-32.8420192,0
59691338,5743,T47D,-49.52034458,0
59691338,5743,UWB1289,-4.110502561,0
59691338,5743,UWB1289BRCA1,-7.420302627,0
59691338,5743,VCAP,-15.87893439,0
59691338,5746,A375,-3.296079948,0
59691338,5746,A427,-3.408571715,0
59691338,5746,CAOV3,-1.345398105,0
59691338,5746,COLO320DM,-5.758704492,0
59691338,5746,DLD1,-9.473183759,0
59691338,5746,HCT116,-4.676399883,0
59691338,5746,HT144,-9.485755862,0
59691338,5746,LNCAP,-8.139992249,0
59691338,5746,MSTO,-3.098628624,0
59691338,5746,NCIH1650,-12.72748923,0
59691338,5746,NCIH23,-7.358652916,0
59691338,5746,NCIH460,-6.569666138,0
59691338,5746,NCIH520,-3.752754624,0
59691338,5746,OV90,-8.538330365,0
59691338,5746,OVCAR3,-1.132447207,0
59691338,5746,RKO,-2.699192523,0
59691338,5746,RPMI7951,-1.035581873,0
59691338,5746,SKMEL30,-14.0438474,0
59691338,5746,SKMES1,-1.975216045,0
59691338,5746,SKOV3,-1.356441483,0
59691338,5746,T47D,-23.5248105,0
59691338,5746,VCAP,48.40918293,1
59691338,5746,ZR751,-30.91898109,0
59691338,13342,A2058,33.85344713,1
59691338,13342,A2780,-15.67595423,0
59691338,13342,A375,-18.74375604,0
59691338,13342,A427,-35.00450486,0
59691338,13342,CAOV3,-61.97072364,0
59691338,13342,COLO320DM,-1.677279738,0
