Drug_A,Drug_B,Cell_Line,Score
11977753,9887053,HT144,0.742961918
11977753,9887053,HT29,17.25300136
11977753,9887053,KPL1,25.76991298
11977753,9887053,LNCAP,26.38274607
11977753,9887053,LOVO,-0.67486542
11977753,9887053,MDAMB436,21.49017978
11977753,9887053,MSTO,19.49389974
11977753,9887053,NCIH1650,4.831877027
11977753,9887053,NCIH2122,3.570200959
11977753,9887053,NCIH23,-1.632216753
11977753,9887053,NCIH460,3.042637857
11977753,9887053,NCIH520,10.69245706
11977753,9887053,OCUBM,16.57624724
11977753,9887053,OV90,-1.655041901
11977753,9887053,OVCAR3,11.90024936
11977753,9887053,PA1,-1.81780899
11977753,9887053,RKO,2.756408168
11977753,9887053,RPMI7951,7.921605446
11977753,9887053,SKMEL30,20.91797164
11977753,9887053,SKMES1,15.9223386
11977753,9887053,SKOV3,12.70159544
11977753,9887053,SW620,5.77371613
11977753,9887053,SW837,15.95126513
11977753,9887053,T47D,87.76943271
11977753,9887053,UACC62,12.84047587
11977753,9887053,UWB1289,17.09303613
11977753,9887053,UWB1289BRCA1,17.15263393
11977753,9887053,VCAP,19.18011893
11977753,9887053,ZR751,-2.429190134
11977753,16224745,A2058,65.61573897
11977753,16224745,A2780,29.54217132
11977753,16224745,A375,84.87796409
11977753,16224745,A427,36.46922909
11977753,16224745,CAOV3,37.37857369
11977753,16224745,COLO320DM,20.16059975
11977753,16224745,DLD1,15.4492848
11977753,16224745,EFM192B,16.43723821
11977753,16224745,ES2,43.08752858
11977753,16224745,HCT116,24.48141098
11977753,16224745,HT144,-140.3657077
11977753,16224745,HT29,29.98637422
11977753,16224745,KPL1,13.32160023
11977753,16224745,LNCAP,-109.2773148
11977753,16224745,LOVO,22.42661342
11977753,16224745,MDAMB436,36.99710833
11977753,16224745,MSTO,23.47580691
11977753,16224745,NCIH1650,12.68550952
11977753,16224745,NCIH2122,-5.35818739
11977753,16224745,NCIH23,18.62736039
11977753,16224745,NCIH460,41.27199381
11977753,16224745,NCIH520,22.6156485
11977753,16224745,OCUBM,22.78048997
11977753,16224745,OV90,16.50614027
11977753,16224745,OVCAR3,12.13207323
11977753,16224745,PA1,28.80762531
11977753,16224745,RKO,67.46701741
11977753,16224745,RPMI7951,1.890113983
11977753,16224745,SKMEL30,39.1988903
11977753,16224745,SKMES1,4.296384674
11977753,16224745,SKOV3,10.33454509
11977753,16224745,SW620,18.48575675
11977753,16224745,SW837,-166.377562
11977753,16224745,T47D,103.9669876
11977753,16224745,UACC62,25.67113205
11977753,16224745,UWB1289,-17.58187181
11977753,16224745,UWB1289BRCA1,-18.52757591
11977753,16224745,VCAP,27.20109148
11977753,16224745,ZR751,12.86505204
11977753,46926350,A2058,12.82913573
11977753,46926350,A2780,12.17241658
11977753,46926350,A375,10.5437612
11977753,46926350,A427,14.16332995
11977753,46926350,CAOV3,6.064544122
11977753,46926350,COLO320DM,28.29835933
11977753,46926350,DLD1,8.330020327
11977753,46926350,EFM192B,13.56788519
11977753,46926350,ES2,16.34945631
11977753,46926350,HCT116,-7.527744625
11977753,46926350,HT144,8.457976772
11977753,46926350,HT29,9.645946789
11977753,46926350,KPL1,11.72142176
11977753,46926350,LNCAP,23.10043252
11977753,46926350,LOVO,6.940384634
11977753,46926350,MDAMB436,18.55430973
11977753,46926350,MSTO,-3.605839159
11977753,46926350,NCIH1650,-1.120997508
11977753,46926350,NCIH2122,14.71836608
11977753,46926350,NCIH23,15.93107648
11977753,46926350,NCIH460,16.8412469
11977753,46926350,NCIH520,5.498416072
11977753,46926350,OCUBM,1.368805511
11977753,46926350,OV90,10.20552712
11977753,46926350,OVCAR3,12.36644077
11977753,46926350,PA1,4.94104161
11977753,46926350,RKO,18.57002875
11977753,46926350,RPMI7951,12.8145305
11977753,46926350,SKMEL30,2.209941227
11977753,46926350,SKMES1,8.270303313
11977753,46926350,SKOV3,-15.47790974
11977753,46926350,SW620,-0.653971449
11977753,46926350,SW837,9.729602576
11977753,46926350,T47D,90.99144315
11977753,46926350,UACC62,17.33194974
11977753,46926350,UWB1289,5.487690582
11977753,46926350,UWB1289BRCA1,13.8909785
11977753,46926350,VCAP,-1.834549475
11977753,46926350,ZR751,13.90304744
24748204,60700,A2058,13.62950762
24748204,60700,A2780,6.923881581
24748204,60700,A375,14.15372827
24748204,60700,A427,-18.63846458
24748204,60700,CAOV3,7.451514201
24748204,60700,COLO320DM,0.31894576
24748204,60700,DLD1,19.25308422
24748204,60700,EFM192B,5.837897758
24748204,60700,ES2,25.58294626
24748204,60700,HCT116,23.69062079
24748204,60700,HT144,-2.603746348
24748204,60700,HT29,13.6975731
24748204,60700,KPL1,5.392788401
24748204,60700,LNCAP,-125.2246186
24748204,60700,LOVO,8.618847316
24748204,60700,MDAMB436,18.35973113
24748204,60700,MSTO,24.29142696
24748204,60700,NCIH1650,8.665626986
24748204,60700,NCIH2122,-12.8758394
24748204,60700,NCIH23,16.59353337
24748204,60700,NCIH460,-11.42581725
24748204,60700,NCIH520,4.335164719
24748204,60700,OCUBM,-26.28730551
24748204,60700,OV90,14.32345067
24748204,60700,OVCAR3,-12.16072848
24748204,60700,PA1,-1.257858836
24748204,60700,RKO,23.45529874
24748204,60700,RPMI7951,10.58858675
24748204,60700,SKMEL30,19.13385362
24748204,60700,SKMES1,10.47190527
24748204,60700,SKOV3,25.62696461
24748204,60700,SW620,13.69034475
24748204,60700,SW837,7.00074625
24748204,60700,T47D,6.332198311
24748204,60700,UACC62,5.197493074
24748204,60700,UWB1289,12.92044322
24748204,60700,UWB1289BRCA1,6.401873458
24748204,60700,VCAP,3.76030245
24748204,60700,ZR751,-1.065762698
24748204,104842,A2058,-7.887824656
24748204,104842,A2780,4.49320025
24748204,104842,A375,3.299310729
24748204,104842,A427,-5.384330356
24748204,104842,CAOV3,-20.33650068
24748204,104842,COLO320DM,-2.088085561
24748204,104842,DLD1,-3.030684585
24748204,104842,EFM192B,-34.45197815
24748204,104842,ES2,6.82190559
24748204,104842,HCT116,0.626750238
24748204,104842,HT144,-7.57554133
24748204,104842,HT29,4.140525225
24748204,104842,KPL1,-3.310340502
24748204,104842,LNCAP,-13.02700325
24748204,104842,LOVO,-9.004606746
24748204,104842,MDAMB436,5.767274295
24748204,104842,MSTO,8.517275742
24748204,104842,NCIH1650,-5.164843249
24748204,104842,NCIH2122,-115.0417586
24748204,104842,NCIH23,11.89081555
24748204,104842,NCIH460,-11.70061119
24748204,104842,NCIH520,-17.89989057
24748204,104842,OCUBM,-4.458730476
24748204,104842,OV90,-7.149053424
24748204,104842,OVCAR3,3.341572514
24748204,104842,PA1,1.854453372
24748204,104842,RKO,-0.53347738
24748204,104842,RPMI7951,11.28471359
24748204,104842,SKMEL30,-5.942668325
24748204,104842,SKMES1,-3.09881304
24748204,104842,SKOV3,6.648476603
24748204,104842,SW620,-3.596975451
24748204,104842,SW837,-3.877789198
24748204,104842,T47D,3.755021564
24748204,104842,UACC62,-4.648599902
24748204,104842,UWB1289,41.61482157
24748204,104842,UWB1289BRCA1,7.605541031
24748204,104842,VCAP,7.517621383
24748204,104842,ZR751,0.169653351
24748204,176870,A2058,-5.283885936
24748204,176870,A2780,9.658913392
24748204,176870,A375,16.06326659
24748204,176870,A427,7.953018295
24748204,176870,CAOV3,-3.600364512
24748204,176870,COLO320DM,30.57012508
24748204,176870,DLD1,4.623655877
24748204,176870,EFM192B,-2.392588424
24748204,176870,ES2,11.30200963
24748204,176870,HCT116,15.4002207
24748204,176870,HT144,12.60881777
24748204,176870,HT29,6.151006458
24748204,176870,KPL1,13.96550893
24748204,176870,LNCAP,-12.05321803
24748204,176870,LOVO,24.63964295
24748204,176870,MDAMB436,-0.514635132
24748204,176870,MSTO,36.21998274
24748204,176870,NCIH1650,-3.401687637
24748204,176870,NCIH2122,-1.527899187
24748204,176870,NCIH23,12.09509246
24748204,176870,NCIH460,-0.954044375
24748204,176870,NCIH520,-2.531556927
24748204,176870,OCUBM,4.181975408
24748204,176870,OV90,5.644945109
24748204,176870,OVCAR3,13.57806912
24748204,176870,PA1,13.1666157
24748204,176870,RKO,-4.52743992
24748204,176870,RPMI7951,1.132452511
24748204,176870,SKMEL30,12.27258831
24748204,176870,SKMES1,10.07431831
24748204,176870,SKOV3,14.92674069
24748204,176870,SW620,0.789649377
24748204,176870,SW837,25.84136336
24748204,176870,T47D,37.66636466
24748204,176870,UACC62,31.40755313
24748204,176870,UWB1289,36.56554166
24748204,176870,UWB1289BRCA1,19.47413474
24748204,176870,VCAP,25.87509492
24748204,176870,ZR751,28.68567442
24748204,216239,A2058,-9.509510545
24748204,216239,A2780,2.601305043
24748204,216239,A375,15.16175237
24748204,216239,A427,6.2207445
24748204,216239,CAOV3,-16.3547382
24748204,216239,COLO320DM,5.362729312
24748204,216239,DLD1,13.00190776
24748204,216239,EFM192B,-7.079907518
24748204,216239,ES2,8.048157796
24748204,216239,HCT116,12.39597952
24748204,216239,HT144,5.791730609
24748204,216239,HT29,4.702333492
24748204,216239,KPL1,3.966531258
24748204,216239,LNCAP,-8.151098845
24748204,216239,LOVO,-7.198627001
24748204,216239,MDAMB436,4.870447758
24748204,216239,MSTO,-6.963281629
24748204,216239,NCIH1650,11.2190351
24748204,216239,NCIH2122,-10.33994055
24748204,216239,NCIH23,5.46465413
24748204,216239,NCIH460,-0.126551679
24748204,216239,NCIH520,2.703990742
24748204,216239,OCUBM,-0.38200485
24748204,216239,OV90,8.044485219
24748204,216239,OVCAR3,-16.1880788
24748204,216239,PA1,4.829214145
24748204,216239,RKO,10.03525103
24748204,216239,RPMI7951,-8.650664116
24748204,216239,SKMEL30,9.59735565
24748204,216239,SKMES1,-6.232917319
24748204,216239,SKOV3,13.53945226
24748204,216239,SW620,5.09508107
24748204,216239,SW837,5.151251145
24748204,216239,T47D,6.626663433
24748204,216239,UACC62,3.87998506
24748204,216239,UWB1289,3.433143444
24748204,216239,UWB1289BRCA1,6.540280065
24748204,216239,VCAP,-1.480833942
24748204,216239,ZR751,-8.65892212
24748204,387447,A2058,-4.628485846
24748204,387447,A2780,-12.50471573
24748204,387447,A375,8.618965359
24748204,387447,A427,-9.36394819
24748204,387447,CAOV3,-22.20998765
24748204,387447,COLO320DM,-104.1310132
24748204,387447,DLD1,4.447354784
24748204,387447,EFM192B,-15.12835407
24748204,387447,ES2,-9.932575169
24748204,387447,HCT116,-2.635067487
24748204,387447,HT144,-18.6569206
24748204,387447,HT29,-11.64902318
24748204,387447,KPL1,-8.081944176
24748204,387447,LNCAP,-169.1358709
24748204,387447,LOVO,-5.124067005
24748204,387447,MDAMB436,-5.763824323
24748204,387447,MSTO,64.70115627
24748204,387447,NCIH1650,-16.54932006
24748204,387447,NCIH2122,-27.80835809
24748204,387447,NCIH23,-0.352533679
24748204,387447,NCIH460,-29.3281424
24748204,387447,NCIH520,-28.45266802
24748204,387447,OCUBM,-10.57406826
24748204,387447,OV90,-7.544090699
24748204,387447,OVCAR3,-16.12694769
24748204,387447,PA1,-11.06747412
24748204,387447,RKO,12.82259849
24748204,387447,RPMI7951,-8.217925235
24748204,387447,SKMEL30,0.988326683
24748204,387447,SKMES1,-21.71603783
24748204,387447,SKOV3,16.55848987
24748204,387447,SW620,-4.847395221
24748204,387447,SW837,-0.608326088
24748204,387447,T47D,-8.625776934
24748204,387447,UACC62,-16.92233875
24748204,387447,UWB1289,-20.50429329
24748204,387447,UWB1289BRCA1,-4.485783245
24748204,387447,VCAP,-12.77397782
24748204,387447,ZR751,-28.80172155
24748204,3062316,A2058,31.7288986
24748204,3062316,A2780,62.05053129
24748204,3062316,A375,17.93243389
24748204,3062316,A427,43.50856947
24748204,3062316,CAOV3,4.948184087
24748204,3062316,COLO320DM,3.630189724
24748204,3062316,DLD1,10.50704957
24748204,3062316,EFM192B,33.39502363
24748204,3062316,ES2,-0.958708067
24748204,3062316,HCT116,20.97294145
24748204,3062316,HT144,-34.64473664
24748204,3062316,HT29,23.68657819
24748204,3062316,KPL1,19.2977096
24748204,3062316,LNCAP,7.711322919
24748204,3062316,LOVO,42.36548126
24748204,3062316,MDAMB436,16.87162156
24748204,3062316,MSTO,90.51750612
24748204,3062316,NCIH1650,30.63154386
24748204,3062316,NCIH2122,-63.79162144
24748204,3062316,NCIH23,16.11154326
24748204,3062316,NCIH460,6.920397318
24748204,3062316,NCIH520,40.76851974
24748204,3062316,OCUBM,8.752490653
24748204,3062316,OV90,8.252459181
24748204,3062316,OVCAR3,55.8942825
24748204,3062316,PA1,46.31769395
24748204,3062316,RKO,17.47202594
24748204,3062316,RPMI7951,13.29138882
24748204,3062316,SKMEL30,-12.24510781
24748204,3062316,SKMES1,7.876206542
24748204,3062316,SKOV3,14.21412618
24748204,3062316,SW620,24.55421762
24748204,3062316,SW837,18.50086523
24748204,3062316,T47D,-5.799404429
24748204,3062316,UACC62,25.70363031
24748204,3062316,UWB1289,17.68200533
24748204,3062316,UWB1289BRCA1,20.45288598
24748204,3062316,VCAP,27.95203801
24748204,3062316,ZR751,1.306260808
24748204,5288382,A2058,-11.07479595
24748204,5288382,A2780,3.553047627
24748204,5288382,A375,-4.340813107
24748204,5288382,A427,18.46757886
24748204,5288382,CAOV3,-15.45702269
24748204,5288382,COLO320DM,-28.57377706
24748204,5288382,DLD1,3.97640932
24748204,5288382,EFM192B,4.191313731
24748204,5288382,ES2,-0.227549094
24748204,5288382,HCT116,4.816499308
24748204,5288382,HT144,-1.382351997
24748204,5288382,HT29,-4.832047614
24748204,5288382,KPL1,5.693635878
24748204,5288382,LNCAP,-126.1315601
24748204,5288382,LOVO,-8.031820198
24748204,5288382,MDAMB436,12.3567729
24748204,5288382,MSTO,-3.115607334
24748204,5288382,NCIH1650,2.278756445
24748204,5288382,NCIH2122,-16.17185397
24748204,5288382,NCIH23,2.166875018
24748204,5288382,NCIH460,5.201763131
24748204,5288382,NCIH520,-2.762137019
24748204,5288382,OCUBM,6.354720929
24748204,5288382,OV90,-3.213252297
24748204,5288382,OVCAR3,-0.181449984
24748204,5288382,PA1,-8.581111158
24748204,5288382,RKO,20.34957302
24748204,5288382,RPMI7951,-4.16500481
24748204,5288382,SKMEL30,7.333162106
24748204,5288382,SKMES1,0.810745257
24748204,5288382,SKOV3,3.445150757
24748204,5288382,SW620,-0.857663562
24748204,5288382,SW837,8.314072514
24748204,5288382,T47D,44.78143317
24748204,5288382,UACC62,11.68093145
24748204,5288382,UWB1289,2.918735609
24748204,5288382,UWB1289BRCA1,-8.725951348
24748204,5288382,VCAP,-5.880115564
24748204,5288382,ZR751,-23.11928787
24748204,9826528,A2058,-8.213741559
24748204,9826528,A2780,24.75633648
24748204,9826528,A375,0.800741455
24748204,9826528,A427,14.75638562
24748204,9826528,CAOV3,15.39583318
24748204,9826528,COLO320DM,-31.41992687
24748204,9826528,DLD1,13.39902039
24748204,9826528,EFM192B,6.448919475
24748204,9826528,ES2,5.232125263
24748204,9826528,HCT116,40.87877443
24748204,9826528,HT144,8.135499908
24748204,9826528,HT29,2.564693523
24748204,9826528,KPL1,-2.99256195
24748204,9826528,LNCAP,-86.71063539
24748204,9826528,LOVO,12.12582631
24748204,9826528,MDAMB436,5.225561173
24748204,9826528,MSTO,12.53683737
24748204,9826528,NCIH1650,7.841591883
24748204,9826528,NCIH2122,-10.1646911
24748204,9826528,NCIH23,21.12881206
24748204,9826528,NCIH460,14.97558451
24748204,9826528,NCIH520,-10.06844079
24748204,9826528,OCUBM,8.14636712
24748204,9826528,OV90,2.570027009
24748204,9826528,OVCAR3,7.993184731
24748204,9826528,PA1,-1.373767106
24748204,9826528,RKO,15.04054983
24748204,9826528,RPMI7951,-2.726826575
24748204,9826528,SKMEL30,4.496563546
24748204,9826528,SKMES1,-6.63773857
24748204,9826528,SKOV3,22.39965088
24748204,9826528,SW620,16.37104334
24748204,9826528,SW837,17.09893013
24748204,9826528,T47D,25.57999248
24748204,9826528,UACC62,-2.557771952
24748204,9826528,UWB1289,27.36785006
24748204,9826528,UWB1289BRCA1,19.63102529
24748204,9826528,VCAP,1.249214408
24748204,9826528,ZR751,-18.51008646
24748204,9887053,A2058,-16.79960639
24748204,9887053,A2780,-4.352363774
24748204,9887053,A375,-5.330377389
24748204,9887053,A427,-3.50940173
24748204,9887053,CAOV3,-13.65555614
24748204,9887053,COLO320DM,8.625364282
24748204,9887053,DLD1,-0.198215759
24748204,9887053,EFM192B,-13.54650855
24748204,9887053,ES2,-9.551346801
24748204,9887053,HCT116,9.799092127
24748204,9887053,HT144,-8.397447923
24748204,9887053,HT29,4.484924329
24748204,9887053,KPL1,-4.933031352
24748204,9887053,LNCAP,-4.226338672
24748204,9887053,LOVO,-11.86178847
24748204,9887053,MDAMB436,-7.220853833
24748204,9887053,MSTO,3.971778198
24748204,9887053,NCIH1650,-1.23314194
24748204,9887053,NCIH2122,-3.555153312
24748204,9887053,NCIH23,2.54751105
24748204,9887053,NCIH460,-19.66714605
24748204,9887053,NCIH520,-8.237247735
24748204,9887053,OCUBM,4.990351652
24748204,9887053,OV90,-10.79795276
24748204,9887053,OVCAR3,8.205213286
24748204,9887053,PA1,-5.235035463
24748204,9887053,RKO,3.972521003
24748204,9887053,RPMI7951,-12.3428234
24748204,9887053,SKMEL30,7.369640445
24748204,9887053,SKMES1,-6.498795806
24748204,9887053,SKOV3,3.690406074
24748204,9887053,SW620,4.299064241
24748204,9887053,SW837,4.677322385
24748204,9887053,T47D,18.36757283
24748204,9887053,UACC62,-10.33835301
24748204,9887053,UWB1289,8.352858611
24748204,9887053,UWB1289BRCA1,-0.921900737
24748204,9887053,VCAP,8.704912424
24748204,9887053,ZR751,-19.66520543
24748204,11520894,A2058,17.88546042
24748204,11520894,A2780,49.68135611
24748204,11520894,A375,24.16971411
24748204,11520894,A427,20.57500865
24748204,11520894,CAOV3,35.00406323
24748204,11520894,COLO320DM,8.548720799
24748204,11520894,DLD1,12.13794626
24748204,11520894,EFM192B,25.98349317
24748204,11520894,ES2,4.128027478
24748204,11520894,HCT116,8.998904154
24748204,11520894,HT144,5.785946782
24748204,11520894,HT29,11.98210663
24748204,11520894,KPL1,28.98951479
24748204,11520894,LNCAP,-5.60366858
24748204,11520894,LOVO,18.75343441
24748204,11520894,MDAMB436,9.81537606
24748204,11520894,MSTO,26.77965278
24748204,11520894,NCIH1650,23.75960104
24748204,11520894,NCIH2122,-1.484713197
24748204,11520894,NCIH23,14.25168659
24748204,11520894,NCIH460,-10.61530885
24748204,11520894,NCIH520,9.617820752
24748204,11520894,OCUBM,16.20115889
24748204,11520894,OV90,13.3631629
24748204,11520894,OVCAR3,11.03488958
24748204,11520894,PA1,6.06842081
24748204,11520894,RKO,18.72379739
24748204,11520894,RPMI7951,25.76183713
24748204,11520894,SKMEL30,29.02456041
24748204,11520894,SKMES1,-1.700556664
24748204,11520894,SKOV3,28.44464402
24748204,11520894,SW620,13.71498875
24748204,11520894,SW837,27.76140018
24748204,11520894,T47D,35.58025624
24748204,11520894,UACC62,24.36393983
24748204,11520894,UWB1289,17.79547483
24748204,11520894,UWB1289BRCA1,31.88031589
24748204,11520894,VCAP,20.43438876
24748204,11520894,ZR751,19.87239172
24748204,11960529,A2058,14.4110973
24748204,11960529,A2780,7.562243243
24748204,11960529,A375,15.57852642
24748204,11960529,A427,4.40947246
24748204,11960529,CAOV3,15.63341893
24748204,11960529,COLO320DM,-15.21999459
24748204,11960529,DLD1,6.207041723
24748204,11960529,EFM192B,24.50429351
24748204,11960529,ES2,10.48745118
24748204,11960529,HCT116,12.86233035
24748204,11960529,HT144,17.23498878
24748204,11960529,HT29,8.316426349
24748204,11960529,KPL1,9.132370504
24748204,11960529,LNCAP,-51.68081715
24748204,11960529,LOVO,8.058884615
24748204,11960529,MDAMB436,8.617385741
24748204,11960529,MSTO,-1.685461731
24748204,11960529,NCIH1650,-0.765299105
24748204,11960529,NCIH2122,16.10793959
24748204,11960529,NCIH23,5.150428105
24748204,11960529,NCIH460,3.26703637
24748204,11960529,NCIH520,-4.414656847
24748204,11960529,OCUBM,21.15553929
24748204,11960529,OV90,2.127528632
24748204,11960529,OVCAR3,14.67921214
24748204,11960529,PA1,8.068179592
24748204,11960529,RKO,32.22192775
24748204,11960529,RPMI7951,5.845245174
24748204,11960529,SKMEL30,16.77112603
24748204,11960529,SKMES1,0.8068296
24748204,11960529,SKOV3,18.74039675
24748204,11960529,SW620,5.967151526
24748204,11960529,SW837,-5.537768543
24748204,11960529,T47D,9.558450433
24748204,11960529,UACC62,21.40714705
24748204,11960529,UWB1289,8.033188993
24748204,11960529,UWB1289BRCA1,0.466804648
24748204,11960529,VCAP,8.983642027
24748204,11960529,ZR751,-13.82285845
24748204,11977753,A2058,10.97716092
